,msla,msla (orig),trend,msla (detrend)
1999-02-28,2.041666666666668,4.7,0.14337902232922062,1.8982876443374472
1999-03-31,-0.3666666666666689,1.9,0.14734429389110026,-0.5140109605577692
1999-04-30,3.5749999999999984,6.5,0.1513095654529799,3.4236904345470185
1999-05-31,-4.608333333333335,-0.4,0.15527483701485867,-4.763608170348194
1999-06-30,3.7083333333333335,5.9,0.15924010857673832,3.549093224756595
1999-07-31,6.791666666666666,10.0,0.16320538013861796,6.628461286528048
1999-08-31,-1.6916666666666664,2.0,0.1671706517004976,-1.858837318367164
1999-09-30,0.4249999999999998,2.2,0.17113592326237725,0.25386407673762257
1999-10-31,-0.575,2.0,0.175101194824256,-0.750101194824256
1999-11-30,4.716666666666667,6.7,0.17906646638613566,4.537600200280531
1999-12-31,2.499999999999999,5.0,0.1830317379480153,2.316968262051984
2000-01-31,3.175,6.3,0.18699700950989495,2.988002990490105
2000-02-29,-4.758333333333332,-2.1,0.1909622810717746,-4.949295614405107
2000-03-31,3.0333333333333314,5.3,0.19492755263365336,2.838405780699678
2000-04-30,2.0749999999999984,5.0,0.198892824195533,1.8761071758044654
2000-05-31,-5.308333333333335,-1.1,0.20285809575741265,-5.511191429090748
2000-06-30,-0.8916666666666662,1.3,0.2068233673192923,-1.0984900339859585
2000-07-31,1.5916666666666663,4.8,0.21078863888117194,1.3808780277854944
2000-08-31,6.108333333333333,9.8,0.2147539104430516,5.893579422890282
2000-09-30,6.424999999999999,8.2,0.21871918200493035,6.206280817995069
2000-10-31,-0.575,2.0,0.22268445356681,-0.79768445356681
2000-11-30,8.016666666666666,10.0,0.22664972512868964,7.790016941537976
2000-12-31,1.4999999999999991,4.0,0.23061499669056928,1.2693850033094298
2001-01-31,-1.4250000000000007,1.7,0.23458026825244893,-1.6595802682524496
2001-02-28,1.741666666666669,4.4,0.2385455398143277,1.5031211268523412
2001-03-31,-0.16666666666666963,2.1,0.24251081137620734,-0.40917747804287696
2001-04-30,2.374999999999999,5.3,0.24647608293808698,2.128523917061912
2001-05-31,7.191666666666665,11.4,0.25044135449996663,6.941225312166698
2001-06-30,-1.1916666666666662,1.0,0.2544066260618463,-1.4460732927285125
2001-07-31,0.09166666666666634,3.3,0.2583718976237259,-0.16670523095705958
2001-08-31,2.5083333333333337,6.2,0.2623371691856047,2.245996164147729
2001-09-30,-2.6750000000000003,-0.9,0.2663024407474843,-2.9413024407474846
2001-10-31,7.825,10.4,0.27026771230936397,7.554732287690636
2001-11-30,2.416666666666667,4.4,0.2742329838712436,2.1424336827954233
2001-12-31,6.3,8.8,0.27819825543312326,6.021801744566877
2002-01-31,2.9749999999999988,6.1,0.282163526995002,2.6928364730049967
2002-02-28,3.741666666666669,6.4,0.28612879855688167,3.4555378681097872
2002-03-31,0.9333333333333318,3.2,0.2900940701187613,0.6432392632145705
2002-04-30,-3.325000000000001,-0.4,0.29405934168064096,-3.619059341680642
2002-05-31,-2.408333333333335,1.8,0.2980246132425206,-2.7063579465758556
2002-06-30,-1.4916666666666663,0.7,0.30198988480440025,-1.7936565514710665
2002-07-31,-2.8083333333333336,0.4,0.305955156366279,-3.1142884896996126
2002-08-31,-3.4916666666666663,0.2,0.30992042792815866,-3.801587094594825
2002-09-30,-3.975,-2.2,0.3138856994900383,-4.288885699490038
2002-10-31,1.725,4.3,0.31785097105191795,1.4071490289480821
2002-11-30,1.0166666666666666,3.0,0.3218162426137976,0.694850424052869
2002-12-31,-3.8000000000000007,-1.3,0.32578151417567636,-4.125781514175677
2003-01-31,0.07499999999999929,3.2,0.329746785737556,-0.2547467857375567
2003-02-28,-1.9583333333333321,0.7,0.33371205729943565,-2.292045390632768
2003-03-31,-2.4666666666666686,-0.2,0.3376773288613153,-2.804343995527984
2003-04-30,3.2749999999999995,6.2,0.34164260042319494,2.9333573995768045
2003-05-31,-1.2083333333333348,3.0,0.3456078719850746,-1.5539412053184094
2003-06-30,0.40833333333333366,2.6,0.34957314354695335,0.05876018978638031
2003-07-31,-2.3083333333333336,0.9,0.353538415108833,-2.6618717484421666
2003-08-31,2.7083333333333335,6.4,0.35750368667071264,2.350829646662621
2003-09-30,8.424999999999999,10.2,0.3614689582325923,8.063531041767407
2003-10-31,0.725,3.3,0.36543422979447193,0.35956577020552805
2003-11-30,-1.5833333333333335,0.4,0.3693995013563507,-1.9527328346896842
2003-12-31,-1.8000000000000007,0.7,0.37336477291823034,-2.173364772918231
2004-01-31,-0.3250000000000002,2.8,0.37733004448011,-0.7023300444801102
2004-02-29,0.9416666666666682,3.6,0.38129531604198963,0.5603713506246786
2004-03-31,-3.1666666666666687,-0.9,0.3852605876038693,-3.551927254270538
2004-04-30,-5.925000000000001,-3.0,0.3892258591657489,-6.31422585916575
2004-05-31,1.091666666666665,5.3,0.3931911307276277,0.6984755359390373
2004-06-30,-3.191666666666666,-1.0,0.3971564022895073,-3.5888230689561733
2004-07-31,-0.10833333333333339,3.1,0.401121673851387,-0.5094550071847204
2004-08-31,4.208333333333334,7.9,0.4050869454132666,3.8032463879200673
2004-09-30,-3.8750000000000004,-2.1,0.40905221697514627,-4.284052216975146
2004-10-31,-3.675,-1.1,0.413017488537025,-4.088017488537025
2004-11-30,-4.883333333333333,-2.9,0.41698276009890467,-5.3003160934322375
2004-12-31,0.39999999999999947,2.9,0.4209480316607843,-0.02094803166078485
2005-01-31,-8.625,-5.5,0.42491330322266396,-9.049913303222663
2005-02-28,2.041666666666668,4.7,0.4288785747845436,1.6127880918821242
2005-03-31,1.7333333333333307,4.0,0.43284384634642326,1.3004894869869075
2005-04-30,-1.6250000000000009,1.3,0.436809117908302,-2.061809117908303
2005-05-31,1.2916666666666643,5.5,0.44077438947018166,0.8508922771964826
2005-06-30,-2.891666666666666,-0.7,0.4447396610320613,-3.3364063276987275
2005-07-31,-3.2083333333333335,0.0,0.44870493259394095,-3.6570382659272744
2005-08-31,-3.8916666666666666,-0.2,0.4526702041558206,-4.344336870822487
2005-09-30,3.2249999999999996,5.0,0.45663547571769936,2.7683645242823003
2005-10-31,0.825,3.4,0.460600747279579,0.36439925272042095
2005-11-30,1.3166666666666664,3.3,0.46456601884145865,0.8521006478252078
2005-12-31,1.9999999999999991,4.5,0.4685312904033383,1.5314687095966608
2006-01-31,-4.2250000000000005,-1.1,0.47249656196521794,-4.6974965619652185
2006-02-28,-1.5583333333333318,1.1,0.4764618335270976,-2.0347951668604294
2006-03-31,3.433333333333332,5.7,0.48042710508897635,2.9529062282443554
2006-04-30,1.0749999999999984,4.0,0.484392376650856,0.5906076233491424
2006-05-31,-0.8083333333333353,3.4,0.48835764821273564,-1.296690981546071
2006-06-30,0.40833333333333366,2.6,0.4923229197746153,-0.08398958644128163
2006-07-31,-4.108333333333333,-0.9,0.49628819133649493,-4.604621524669828
2006-08-31,0.008333333333333415,3.7,0.5002534628983737,-0.4919201295650403
2006-09-30,-2.975,-1.2,0.5042187344602533,-3.4792187344602534
2006-10-31,0.32499999999999996,2.9,0.508184006022133,-0.18318400602213303
2006-11-30,-3.783333333333333,-1.8,0.5121492775840126,-4.295482610917346
2006-12-31,-1.2000000000000006,1.3,0.5161145491458923,-1.716114549145893
2007-01-31,-0.22500000000000053,2.9,0.5200798207077719,-0.7450798207077725
2007-02-28,-1.4583333333333321,1.2,0.5240450922696507,-1.9823784256029828
2007-03-31,-3.866666666666669,-1.6,0.5280103638315303,-4.394677030498199
2007-04-30,-1.0250000000000012,1.9,0.53197563539341,-1.5569756353934112
2007-05-31,-3.708333333333335,0.5,0.5359409069552896,-4.244274240288624
2007-06-30,1.0083333333333337,3.2,0.5399061785171693,0.4684271548161645
2007-07-31,-1.0083333333333335,2.2,0.543871450079048,-1.5522047834123816
2007-08-31,-4.491666666666666,-0.8,0.5478367216409277,-5.039503388307594
2007-09-30,-2.1750000000000003,-0.4,0.5518019932028073,-2.7268019932028076
2007-10-31,-0.575,2.0,0.555767264764687,-1.130767264764687
2007-11-30,0.016666666666666607,2.0,0.5597325363265666,-0.5430658696599
2007-12-31,-3.7000000000000006,-1.2,0.5636978078884463,-4.263697807888446
2008-01-31,-0.3250000000000002,2.8,0.567663079450325,-0.8926630794503252
2008-02-29,5.541666666666668,8.2,0.5716283510122047,4.970038315654463
2008-03-31,3.8333333333333304,6.1,0.5755936225740843,3.257739710759246
2008-04-30,4.074999999999998,7.0,0.579558894135964,3.4954411058640344
2008-05-31,3.3916666666666657,7.6,0.5835241656978436,2.808142500968822
2008-06-30,2.008333333333334,4.2,0.5874894372597224,1.4208438960736118
2008-07-31,0.3916666666666666,3.6,0.591454708821602,-0.1997880421549354
2008-08-31,-0.5916666666666666,3.1,0.5954199803834817,-1.1870866470501482
2008-09-30,-3.975,-2.2,0.5993852519453613,-4.574385251945362
2008-10-31,-4.575,-2.0,0.6033505235072409,-5.178350523507241
2008-11-30,-2.4833333333333334,-0.5,0.6073157950691206,-3.090649128402454
2008-12-31,3.3999999999999995,5.9,0.6112810666309993,2.788718933369
2009-01-31,-0.025000000000000355,3.1,0.615246338192879,-0.6402463381928793
2009-02-28,1.4416666666666682,4.1,0.6192116097547586,0.8224550569119096
2009-03-31,2.0333333333333314,4.3,0.6231768813166383,1.4101564520166932
2009-04-30,1.2749999999999995,4.2,0.6271421528785179,0.6478578471214815
2009-05-31,5.491666666666665,9.7,0.6311074244403967,4.860559242226269
2009-06-30,-0.09166666666666634,2.1,0.6350726960022763,-0.7267393626689427
2009-07-31,4.191666666666666,7.4,0.639037967564156,3.5526286991025104
2009-08-31,-6.091666666666667,-2.4,0.6430032391260356,-6.734669905792702
2009-09-30,1.6249999999999998,3.4,0.6469685106879153,0.9780314893120845
2009-10-31,4.925,7.5,0.650933782249794,4.274066217750206
2009-11-30,-2.4833333333333334,-0.5,0.6548990538116737,-3.138232387145007
2009-12-31,-5.700000000000001,-3.2,0.6588643253735533,-6.358864325373554
2010-01-31,0.8749999999999991,4.0,0.662829596935433,0.21217040306456614
2010-02-28,-7.758333333333332,-5.1,0.6667948684973126,-8.425128201830645
2010-03-31,-4.966666666666669,-2.7,0.6707601400591923,-5.637426806725861
