,msla,msla (orig),trend,msla (detrend)
2000-09-30,-1.5666666666666629,-0.2,-0.6179711171302387,-0.9486955495364242
2000-10-31,-5.73636363636362,-3.2,-0.6006244665560985,-5.135739169807522
2000-11-30,-3.9181818181818073,-2.6,-0.5832778159819583,-3.334904002199849
2000-12-31,-3.290909090909082,-2.1,-0.5659311654078181,-2.724977925501264
2001-01-31,-2.6909090909091162,-2.2,-0.5485845148336779,-2.1423245760754384
2001-02-28,-0.6099999999999852,1.0,-0.5312378642595341,-0.0787621357404511
2001-03-31,3.316666666666663,4.7,-0.5138912136853939,3.830557880352057
2001-04-30,0.9166666666666572,2.8,-0.4965445631112537,1.413211229777911
2001-05-31,1.2666666666667084,3.2,-0.4791979125371135,1.7458645792038219
2001-06-30,0.7300000000000182,3.3,-0.4618512619629733,1.1918512619629915
2001-07-31,4.310000000000002,6.5,-0.4445046113888331,4.754504611388835
2001-08-31,1.9181818181818358,4.6,-0.4271579608146894,2.345339778996525
2001-09-30,2.333333333333343,3.7,-0.4098113102405492,2.743144643573892
2001-10-31,-1.9363636363636374,0.6,-0.392464659666409,-1.5438989766972284
2001-11-30,0.8818181818181756,2.2,-0.3751180090922688,1.2569361909104444
2001-12-31,9.50909090909093,10.7,-0.3577713585181286,9.866862267609058
2002-01-31,6.2090909090908895,6.7,-0.34042470794398483,6.549515617034874
2002-02-28,3.690000000000026,5.3,-0.32307805736984463,4.013078057369871
2002-03-31,7.916666666666657,9.3,-0.30573140679570443,8.222398073462362
2002-04-30,2.316666666666663,4.2,-0.28838475622156423,2.605051422888227
2002-05-31,1.5666666666666913,3.5,-0.27103810564742403,1.8377047723141153
2002-06-30,3.230000000000018,5.8,-0.25369145507328383,3.483691455073302
2002-07-31,11.51000000000002,13.7,-0.23634480449914008,11.74634480449916
2002-08-31,6.718181818181819,9.4,-0.21899815392499988,6.937179972106819
2002-09-30,7.133333333333326,8.5,-0.20165150335085968,7.334984836684185
2002-10-31,11.063636363636363,13.6,-0.18430485277671949,11.247941216413082
2002-11-30,3.681818181818187,5.0,-0.1669582022025793,3.8487763840207663
2002-12-31,3.0090909090909292,4.2,-0.14961155162843554,3.158702460719365
