,msla,msla (orig),trend,msla (detrend)
2007-11-30,12.283333333333339,13.7,1.6999235846511667,10.583409748682172
2007-12-31,6.299999999999997,7.8,1.7446988918906996,4.555301108109298
2008-01-31,0.10000000000000853,3.0,1.7894741991302325,-1.689474199130224
2008-02-29,-0.88333333333334,1.9,1.8342495063697655,-2.7175828397031054
2008-03-31,1.6083333333333343,4.2,1.8790248136092984,-0.2706914802759641
2008-04-30,3.5166666666666657,6.7,1.9238001208488313,1.5928665458178344
2008-05-31,9.94166666666667,13.2,1.9685754280883572,7.973091238578313
2008-06-30,7.309090909090919,10.0,2.01335073532789,5.295740173763029
2008-07-31,1.654545454545449,4.6,2.058126042567423,-0.40358058802197405
2008-08-31,-1.2727272727272734,2.1,2.102901349806956,-3.3756286225342294
2008-09-30,4.081818181818186,8.5,2.147676657046489,1.9341415247716967
2008-10-31,7.541666666666664,11.3,2.192451964286022,5.3492147023806424
2008-11-30,7.18333333333333,8.6,2.237227271525555,4.946106061807775
2008-12-31,4.699999999999989,6.2,2.2820025787650877,2.417997421234901
2009-01-31,4.700000000000003,7.6,2.3267778860046207,2.373222113995382
2009-02-28,5.516666666666666,8.3,2.3715531932441465,3.1451134734225192
2009-03-31,8.808333333333337,11.4,2.4163285004836794,6.392004832849658
2009-04-30,-0.4833333333333414,2.7,2.4611038077232124,-2.9444371410565537
2009-05-31,-2.55833333333333,0.7,2.5058791149627453,-5.064212448296075
2009-06-30,1.009090909090915,3.7,2.5506544222022782,-1.5415635131113632
2009-07-31,4.0545454545454405,7.0,2.595429729441811,1.4591157251036293
2009-08-31,2.527272727272731,5.9,2.640205036681344,-0.11293230940861321
2009-09-30,3.8818181818181827,8.3,2.684980343920877,1.1968378378973057
2009-10-31,3.1416666666666657,6.9,2.72975565116041,0.41191101550625575
2009-11-30,-2.0166666666666657,-0.6,2.774530958399936,-4.7911976250666015
2009-12-31,4.3999999999999915,5.9,2.8193062656394687,1.5806937343605227
2010-01-31,7.1000000000000085,10.0,2.8640815728790017,4.235918427121007
2010-02-28,1.11666666666666,3.9,2.9088568801185346,-1.7921902134518746
2010-03-31,-4.591666666666669,-2.0,2.9536321873580675,-7.545298854024736
2010-04-30,0.3166666666666629,3.5,2.9984074945976005,-2.6817408279309376
2010-05-31,-10.758333333333333,-7.5,3.0431828018371334,-13.801516135170466
2010-06-30,,,3.0879581090766663,
2010-07-31,,,3.132733416316192,
2010-08-31,,,3.177508723555725,
2010-09-30,,,3.222284030795258,
2010-10-31,-1.6583333333333314,2.1,3.267059338034791,-4.925392671368122
2010-11-30,2.4833333333333343,3.9,3.311834645274324,-0.8285013119409896
2010-12-31,3.6999999999999886,5.2,3.356609952513857,0.3433900474861318
2011-01-31,2.299999999999997,5.2,3.40138525975339,-1.1013852597533926
2011-02-28,-1.88333333333334,0.9,3.4461605669929227,-5.329493900326263
2011-03-31,1.7083333333333286,4.3,3.4909358742324557,-1.782602540899127
2011-04-30,5.61666666666666,8.8,3.5357111814719815,2.0809554851946785
2011-05-31,5.141666666666673,8.4,3.5804864887115144,1.5611801779551584
2011-06-30,3.8090909090909193,6.5,3.6252617959510474,0.18382911313987194
2011-07-31,11.55454545454544,14.5,3.6700371031905803,7.88450835135486
2011-08-31,13.727272727272734,17.1,3.7148124104301132,10.01246031684262
2011-09-30,7.381818181818183,11.8,3.759587717669646,3.6222304641485366
2011-10-31,7.94166666666667,11.7,3.804363024909179,4.137303641757491
2011-11-30,16.483333333333327,17.9,3.849138332148712,12.634195001184615
2011-12-31,8.099999999999994,9.6,3.893913639388245,4.206086360611749
2012-01-31,8.900000000000006,11.8,3.938688946627771,4.961311053372235
2012-02-29,8.61666666666666,11.4,3.9834642538673037,4.633202412799356
2012-03-31,4.008333333333326,6.6,4.028239561106837,-0.01990622777351092
2012-04-30,1.9166666666666572,5.1,4.07301486834637,-2.1563482016797124
2012-05-31,13.841666666666661,17.1,4.1177901755859025,9.723876491080759
2012-06-30,8.109090909090916,10.8,4.1625654828254355,3.946525426265481
2012-07-31,4.654545454545449,7.6,4.207340790064968,0.4472046644804806
2012-08-31,,,4.252116097304501,
2012-09-30,,,4.296891404544034,
2012-10-31,,,4.34166671178356,
2012-11-30,9.883333333333333,11.3,4.386442019023093,5.49689131431024
2012-12-31,9.799999999999997,11.3,4.431217326262626,5.368782673737371
2013-01-31,-7.899999999999999,-5.0,4.475992633502159,-12.375992633502158
2013-02-28,-5.483333333333334,-2.7,4.520767940741692,-10.004101274075026
2013-03-31,-0.2916666666666714,2.3,4.565543247981225,-4.857209914647896
2013-04-30,-0.5833333333333428,2.6,4.610318555220758,-5.1936518885541005
2013-05-31,-1.2583333333333329,2.0,4.655093862460291,-5.9134271957936235
2013-06-30,3.8090909090909193,6.5,4.6998691696998165,-0.8907782606088972
2013-07-31,-0.845454545454551,2.1,4.744644476939349,-5.5900990223939
2013-08-31,0.42727272727272947,3.8,4.789419784178882,-4.362147056906153
2013-09-30,4.781818181818174,9.2,4.834195091418415,-0.052376909600241106
2013-10-31,6.041666666666664,9.8,4.878970398657948,1.162696268008716
2013-11-30,2.2833333333333314,3.7,4.923745705897481,-2.6404123725641497
2013-12-31,-5.1000000000000085,-3.6,4.968521013137014,-10.068521013137023
2014-01-31,3.4000000000000057,6.3,5.013296320376547,-1.6132963203765414
2014-02-28,1.4166666666666714,4.2,5.05807162761608,-3.6414049609494086
2014-03-31,2.0083333333333258,4.6,5.102846934855606,-3.09451360152228
2014-04-30,-1.0833333333333428,2.1,5.147622242095139,-6.2309555754284816
2014-05-31,-0.8583333333333343,2.4,5.192397549334672,-6.050730882668006
2014-06-30,1.8090909090909193,4.5,5.237172856574205,-3.4280819474832853
2014-07-31,8.154545454545449,11.1,5.2819481638137376,2.8725972907317114
2014-08-31,1.827272727272728,5.2,5.3267234710532705,-3.4994507437805424
2014-09-30,2.18181818181818,6.6,5.371498778292803,-3.1896805964746235
2014-10-31,6.241666666666667,10.0,5.416274085532336,0.8253925811343308
2014-11-30,-0.31666666666667,1.1,5.461049392771869,-5.777716059438539
2014-12-31,4.699999999999989,6.2,5.505824700011395,-0.8058247000114065
2015-01-31,-3.6999999999999957,-0.8,5.550600007250928,-9.250600007250924
2015-02-28,-1.9833333333333343,0.8,5.595375314490461,-7.578708647823795
2015-03-31,,,5.640150621729994,
2015-04-30,,,5.684925928969527,
2015-05-31,,,5.72970123620906,
2015-06-30,,,5.774476543448593,
2015-07-31,,,5.819251850688126,
2015-08-31,,,5.864027157927659,
2015-09-30,,,5.908802465167184,
2015-10-31,,,5.953577772406717,
2015-11-30,,,5.99835307964625,
2015-12-31,,,6.043128386885783,
