,msla,msla (orig),trend,msla (detrend)
1991-01-31,-2.2090909090908895,3.4,-7.289316589911913,5.080225680821023
1991-02-28,0.45000000000000284,2.4,-7.242795344919081,7.692795344919084
1991-03-31,-2.583333333333343,-0.1,-7.196274099926249,4.6129407665929065
1991-04-30,-9.28333333333336,-6.2,-7.149752854933418,-2.133580478399942
1991-05-31,-14.341666666666669,-11.1,-7.103231609940579,-7.23843505672609
1991-06-30,-11.11666666666666,-8.6,-7.056710364947747,-4.059956301718913
1991-07-31,-12.0,-9.7,-7.010189119954916,-4.989810880045084
1991-08-31,-11.12727272727274,-9.5,-6.963667874962084,-4.163604852310655
1991-09-30,-10.954545454545453,-9.4,-6.917146629969253,-4.037398824576201
1991-10-31,-9.341666666666669,-7.1,-6.870625384976414,-2.4710412816902547
1991-11-30,-16.383333333333326,-13.8,-6.824104139983582,-9.559229193349744
1991-12-31,-23.883333333333354,-18.9,-6.777582894990751,-17.105750438342604
1992-01-31,-23.309090909090898,-17.7,-6.731061649997919,-16.57802925909298
1992-02-29,-15.149999999999991,-13.2,-6.68454040500508,-8.465459594994911
1992-03-31,-13.383333333333354,-10.9,-6.638019160012249,-6.7453141733211055
1992-04-30,-8.883333333333354,-5.8,-6.591497915019417,-2.291835418313937
1992-05-31,-9.641666666666666,-6.4,-6.5449766700265855,-3.0966899966400803
1992-06-30,-3.0166666666666657,-0.5,-6.498455425033747,3.481788758367081
1992-07-31,0.29999999999999716,2.6,-6.451934180040915,6.751934180040912
1992-08-31,0.27272727272725206,1.9,-6.4054129350480835,6.678140207775336
1992-09-30,3.2454545454545496,4.8,-6.358891690055252,9.604346235509801
1992-10-31,8.158333333333331,10.4,-6.31237044506242,14.470703778395752
1992-11-30,-3.4833333333333343,-0.9,-6.265849200069582,2.7825158667362473
1992-12-31,-5.883333333333354,-0.9,-6.21932795507675,0.3359946217433958
1993-01-31,-10.809090909090898,-5.2,-6.172806710083918,-4.63628419900698
1993-02-28,-9.449999999999989,-7.5,-6.126285465091087,-3.323714534908902
1993-03-31,-9.783333333333346,-7.3,-6.079764220098248,-3.7035691132350976
1993-04-30,-12.28333333333336,-9.2,-6.033242975105416,-6.2500903582279435
1993-05-31,-9.541666666666671,-6.3,-5.986721730112585,-3.5549449365540866
1993-06-30,-1.5166666666666657,1.0,-5.940200485119753,4.4235338184530875
1993-07-31,-1.2999999999999972,1.0,-5.893679240126922,4.593679240126924
1993-08-31,-4.427272727272737,-2.8,-5.847157995134083,1.4198852678613463
1993-09-30,-8.354545454545445,-6.8,-5.800636750141251,-2.5539087044041935
1993-10-31,-3.7416666666666742,-1.5,-5.75411550514842,2.0124488384817454
