,msla,msla (orig),trend,msla (detrend)
1979-11-30,-6.036363636363646,-1.7,-22.698169829894738,16.661806193531092
1979-12-31,-10.800000000000011,-6.6,-22.619350390163447,11.819350390163436
1980-01-31,-8.489999999999995,-3.8,-22.540530950432156,14.050530950432162
1980-02-29,-15.88333333333334,-11.7,-22.461711510700866,6.578378177367526
1980-03-31,-7.991666666666674,-3.9,-22.382892070969575,14.3912254043029
1980-04-30,-8.125000000000014,-2.1,-22.304072631238284,14.17907263123827
1980-05-31,-17.927272727272737,-10.3,-22.225253191506994,4.297980464234257
1980-06-30,-13.818181818181799,-7.5,-22.146433751775703,8.328251933593904
1980-07-31,-9.090909090909108,-4.0,-22.067614312044412,12.976705221135305
1980-08-31,-3.25833333333334,1.6,-21.988794872313107,18.730461538979768
1980-09-30,-2.872727272727289,1.7,-21.909975432581817,19.037248159854528
1980-10-31,0.827272727272728,5.0,-21.831155992850526,22.658428720123254
1980-11-30,-0.8363636363636431,3.5,-21.752336553119235,20.915972916755592
1980-12-31,0.29999999999999716,4.5,-21.673517113387945,21.973517113387942
1981-01-31,-4.389999999999986,0.3,-21.594697673656654,17.204697673656668
1981-02-28,-8.683333333333337,-4.5,-21.515878233925363,12.832544900592026
1981-03-31,-12.891666666666666,-8.8,-21.437058794194073,8.545392127527407
1981-04-30,-9.325000000000017,-3.3,-21.358239354462782,12.033239354462765
1981-05-31,,,-21.27941991473149,
1981-06-30,-15.418181818181793,-9.1,-21.2006004750002,5.7824186568184075
1981-07-31,,,-21.12178103526891,
1981-08-31,,,-21.04296159553762,
1981-09-30,,,-20.96414215580633,
1981-10-31,,,-20.885322716075038,
1981-11-30,-3.836363636363643,0.5,-20.806503276343747,16.970139639980104
1981-12-31,-3.700000000000003,0.5,-20.727683836612442,17.02768383661244
1982-01-31,-4.989999999999995,-0.3,-20.64886439688115,15.658864396881157
1982-02-28,-2.683333333333337,1.5,-20.57004495714986,17.886711623816524
1982-03-31,2.4083333333333172,6.5,-20.49122551741857,22.899558850751887
1982-04-30,3.5749999999999744,9.6,-20.41240607768728,23.987406077687254
1982-05-31,-2.627272727272725,5.0,-20.33358663795599,17.706313910683264
1982-06-30,,,-20.254767198224698,
1982-07-31,-4.590909090909108,0.5,-20.175947758493407,15.5850386675843
1982-08-31,-6.158333333333331,-1.3,-20.097128318762117,13.938794985428785
1982-09-30,-9.872727272727289,-5.3,-20.018308879030826,10.145581606303537
1982-10-31,-8.772727272727266,-4.6,-19.939489439299535,11.16676216657227
1982-11-30,-13.236363636363649,-8.9,-19.860669999568245,6.624306363204596
1982-12-31,-13.5,-9.3,-19.781850559836954,6.281850559836954
1983-01-31,-13.189999999999984,-8.5,-19.703031120105663,6.51303112010568
1983-02-28,-16.483333333333334,-12.3,-19.624211680374373,3.1408783470410384
1983-03-31,-22.59166666666667,-18.5,-19.545392240643082,-3.0462744260235866
1983-04-30,-28.02500000000002,-22.0,-19.46657280091179,-8.558427199088229
1983-05-31,-35.227272727272734,-27.6,-19.387753361180486,-15.839519366092247
1983-06-30,-33.0181818181818,-26.7,-19.308933921449196,-13.709247896732606
1983-07-31,-26.390909090909105,-21.3,-19.230114481717905,-7.1607946091912
1983-08-31,-24.358333333333334,-19.5,-19.151295041986614,-5.20703829134672
1983-09-30,-20.772727272727295,-16.2,-19.072475602255324,-1.700251670471971
1983-10-31,-20.572727272727263,-16.4,-18.993656162524033,-1.5790711102032304
1983-11-30,-15.13636363636364,-10.8,-18.914836722792742,3.778473086429102
1983-12-31,-11.900000000000006,-7.7,-18.83601728306145,6.936017283061446
1984-01-31,-13.58999999999999,-8.9,-18.75719784333016,5.167197843330172
1984-02-29,-8.88333333333334,-4.7,-18.67837840359887,9.79504507026553
1984-03-31,-10.391666666666666,-6.3,-18.59955896386758,8.207892297200914
1984-04-30,-9.52500000000002,-3.5,-18.52073952413629,8.995739524136269
1984-05-31,-2.127272727272725,5.5,-18.441920084404998,16.314647357132273
1984-06-30,-5.018181818181802,1.3,-18.363100644673708,13.344918826491906
1984-07-31,-9.4909090909091,-4.4,-18.284281204942417,8.793372114033318
1984-08-31,-11.058333333333337,-6.2,-18.205461765211126,7.147128431877789
1984-09-30,-5.772727272727295,-1.2,-18.12664232547982,12.353915052752527
1984-10-31,-7.672727272727272,-3.5,-18.04782288574853,10.375095613021259
1984-11-30,-9.836363636363643,-5.5,-17.96900344601724,8.132639809653597
1984-12-31,-7.200000000000003,-3.0,-17.89018400628595,10.690184006285946
1985-01-31,-8.789999999999992,-4.1,-17.81136456655466,9.021364566554666
1985-02-28,-2.4833333333333343,1.7,-17.732545126823368,15.249211793490034
1985-03-31,7.00833333333334,11.1,-17.653725687092077,24.662059020425417
1985-04-30,6.074999999999974,12.1,-17.574906247360786,23.64990624736076
1985-05-31,0.3727272727272748,8.0,-17.496086807629496,17.86881408035677
1985-06-30,0.8818181818181898,7.2,-17.417267367898205,18.299085549716395
1985-07-31,-1.7909090909091105,3.3,-17.338447928166914,15.547538837257804
1985-08-31,-4.858333333333334,0.0,-17.259628488435624,12.40129515510229
1985-09-30,-5.9727272727272975,-1.4,-17.180809048704333,11.208081775977035
1985-10-31,-5.272727272727266,-1.1,-17.101989608973042,11.829262336245776
1985-11-30,-11.936363636363652,-7.6,-17.02317016924175,5.0868065328781
1985-12-31,-7.800000000000011,-3.6,-16.94435072951046,9.14435072951045
1986-01-31,-5.789999999999992,-1.1,-16.86553128977917,11.075531289779178
1986-02-28,-4.183333333333337,0.0,-16.786711850047865,12.603378516714528
1986-03-31,-6.291666666666671,-2.2,-16.707892410316575,10.416225743649903
1986-04-30,-8.02500000000002,-2.0,-16.629072970585284,8.604072970585264
1986-05-31,-6.027272727272731,1.6,-16.550253530853993,10.522980803581262
1986-06-30,0.2818181818181955,6.6,-16.471434091122703,16.753252272940898
1986-07-31,0.5090909090909008,5.6,-16.392614651391412,16.901705560482313
1986-08-31,-4.458333333333329,0.4,-16.31379521166012,11.855461878326793
1986-09-30,-2.9727272727272975,1.6,-16.23497577192883,13.262248499201533
1986-10-31,-8.772727272727266,-4.6,-16.15615633219754,7.383429059470274
1986-11-30,-5.736363636363649,-1.4,-16.07733689246625,10.3409732561026
1986-12-31,-5.800000000000011,-1.6,-15.998517452734959,10.198517452734947
1987-01-31,-10.489999999999995,-5.8,-15.919698013003668,5.429698013003673
1987-02-28,-7.88333333333334,-3.7,-15.840878573272377,7.957545239939037
1987-03-31,-13.391666666666666,-9.3,-15.762059133541086,2.3703924668744207
1987-04-30,-20.625000000000014,-14.6,-15.683239693809796,-4.941760306190218
1987-05-31,-27.927272727272737,-20.3,-15.604420254078505,-12.322852473194231
1987-06-30,-16.718181818181804,-10.4,-15.5256008143472,-1.1925810038346043
1987-07-31,-9.9909090909091,-4.9,-15.44678137461591,5.45587228370681
1987-08-31,-11.458333333333329,-6.6,-15.367961934884619,3.90962860155129
1987-09-30,-10.372727272727289,-5.8,-15.289142495153328,4.916415222426039
1987-10-31,-9.072727272727263,-4.9,-15.210323055422037,6.137595782694774
1987-11-30,-10.63636363636364,-6.3,-15.131503615690747,4.4951399793271065
1987-12-31,-8.100000000000009,-3.9,-15.052684175959456,6.9526841759594475
1988-01-31,-8.489999999999995,-3.8,-14.973864736228165,6.4838647362281705
1988-02-29,-9.88333333333334,-5.7,-14.895045296496875,5.011711963163535
1988-03-31,-15.091666666666669,-11.0,-14.816225856765584,-0.27544080990108455
1988-04-30,-13.625000000000014,-7.6,-14.737406417034293,1.1124064170342791
1988-05-31,-19.427272727272737,-11.8,-14.658586977303003,-4.768685749969734
1988-06-30,-20.618181818181796,-14.3,-14.579767537571712,-6.038414280610084
1988-07-31,-15.690909090909102,-10.6,-14.500948097840421,-1.1899609930686808
1988-08-31,-6.558333333333337,-1.7,-14.42212865810913,7.8637953247757935
1988-09-30,-6.1727272727273,-1.6,-14.34330921837784,8.17058194565054
1988-10-31,-5.472727272727269,-1.3,-14.26448977864655,8.79176250591928
1988-11-30,-5.836363636363643,-1.5,-14.185670338915244,8.349306702551601
1988-12-31,-1.8000000000000114,2.4,-14.106850899183954,12.306850899183942
1989-01-31,-7.6899999999999835,-3.0,-14.028031459452663,6.338031459452679
1989-02-28,-2.083333333333343,2.1,-13.949212019721372,11.86587868638803
1989-03-31,0.9083333333333314,5.0,-13.870392579990082,14.778725913323413
1989-04-30,-2.825000000000017,3.2,-13.79157314025879,10.966573140258774
1989-05-31,-3.2272727272727337,4.4,-13.7127537005275,10.485480973254766
1989-06-30,-9.418181818181793,-3.1,-13.63393426079621,4.215752442614416
1989-07-31,-9.79090909090911,-4.7,-13.555114821064919,3.7642057301558083
1989-08-31,-12.658333333333331,-7.8,-13.476295381333628,0.8179620480002967
1989-09-30,-10.972727272727298,-6.4,-13.397475941602337,2.42474866887504
1989-10-31,-8.772727272727266,-4.6,-13.318656501871047,4.5459292291437805
1989-11-30,-8.736363636363649,-4.4,-13.239837062139756,4.503473425776107
1989-12-31,-12.100000000000009,-7.9,-13.161017622408465,1.0610176224084569
1990-01-31,-9.58999999999999,-4.9,-13.082198182677175,3.4921981826771855
1990-02-28,-6.483333333333334,-2.3,-13.003378742945884,6.52004540961255
1990-03-31,-6.591666666666669,-2.5,-12.92455930321458,6.332892636547911
1990-04-30,-10.925000000000026,-4.9,-12.845739863483288,1.9207398634832629
1990-05-31,-14.327272727272728,-6.7,-12.766920423751998,-1.5603523035207303
1990-06-30,-4.018181818181802,2.3,-12.688100984020707,8.669919165838905
1990-07-31,-3.690909090909102,1.4,-12.609281544289416,8.918372453380314
1990-08-31,-5.958333333333329,-1.1,-12.530462104558126,6.572128771224797
1990-09-30,-5.372727272727289,-0.8,-12.451642664826835,7.078915392099546
1990-10-31,-2.172727272727272,2.0,-12.372823225095544,10.200095952368272
1990-11-30,-0.9363636363636516,3.4,-12.294003785364254,11.357640149000602
1990-12-31,-7.1000000000000085,-2.9,-12.215184345632963,5.115184345632954
1991-01-31,-2.8899999999999864,1.8,-12.136364905901672,9.246364905901686
1991-02-28,1.5166666666666657,5.7,-12.057545466170382,13.574212132837047
1991-03-31,2.50833333333334,6.6,-11.978726026439091,14.48705935977243
1991-04-30,-1.02500000000002,5.0,-11.8999065867078,10.87490658670778
1991-05-31,-4.127272727272725,3.5,-11.82108714697651,7.693814419703784
1991-06-30,-5.618181818181796,0.7,-11.742267707245219,6.124085889063423
1991-07-31,-7.090909090909108,-2.0,-11.663448267513928,4.5725391766048205
1991-08-31,-2.8583333333333343,2.0,-11.584628827782623,8.726295494449289
1991-09-30,-3.372727272727289,1.2,-11.505809388051333,8.133082115324044
1991-10-31,-4.472727272727269,-0.3,-11.426989948320042,6.954262675592773
1991-11-30,-3.1363636363636402,1.2,-11.348170508588751,8.211806872225111
1991-12-31,-12.300000000000011,-8.1,-11.26935106885746,-1.0306489311425509
1992-01-31,,,-11.19053162912617,
1992-02-29,,,-11.11171218939488,
1992-03-31,,,-11.032892749663588,
1992-04-30,-17.52500000000002,-11.5,-10.954073309932298,-6.570926690067722
1992-05-31,-17.627272727272725,-10.0,-10.875253870201007,-6.752018857071718
1992-06-30,-14.318181818181799,-8.0,-10.796434430469716,-3.5217473877120824
1992-07-31,-9.890909090909105,-4.8,-10.717614990738426,0.8267058998293209
1992-08-31,-10.358333333333334,-5.5,-10.638795551007135,0.28046221767380075
1992-09-30,-7.6727272727273,-3.1,-10.559976111275844,2.887248838548544
1992-10-31,-0.672727272727272,3.5,-10.481156671544554,9.808429398817282
1992-11-30,-2.6363636363636402,1.7,-10.402337231813263,7.765973595449623
1992-12-31,1.9000000000000057,6.1,-10.323517792081958,12.223517792081964
1993-01-31,-4.489999999999995,0.2,-10.244698352350667,5.7546983523506725
1993-02-28,-8.88333333333334,-4.7,-10.165878912619377,1.2825455792860367
1993-03-31,-4.691666666666677,-0.6,-10.087059472888086,5.395392806221409
1993-04-30,-10.125000000000014,-4.1,-10.008240033156795,-0.11675996684321888
1993-05-31,-9.627272727272725,-2.0,-9.929420593425505,0.30214786615277944
1993-06-30,-10.518181818181802,-4.2,-9.850601153694214,-0.6675806644875877
1993-07-31,-10.190909090909102,-5.1,-9.771781713962923,-0.41912737694617874
1993-08-31,-7.75833333333334,-2.9,-9.692962274231633,1.9346289408982926
1993-09-30,-10.272727272727295,-5.7,-9.614142834500342,-0.6585844382269528
1993-10-31,-4.272727272727266,-0.1,-9.535323394769051,5.262596122041785
1993-11-30,-4.936363636363652,-0.6,-9.45650395503776,4.520140318674109
1993-12-31,-6.0,-1.8,-9.37768451530647,3.37768451530647
1994-01-31,-1.8899999999999864,2.8,-9.29886507557518,7.408865075575193
1994-02-28,-4.683333333333337,-0.5,-9.220045635843888,4.536712302510551
1994-03-31,-3.2916666666666714,0.8,-9.141226196112598,5.849559529445926
1994-04-30,-7.52500000000002,-1.5,-9.062406756381307,1.5374067563812872
1994-05-31,-12.427272727272737,-4.8,-8.983587316650002,-3.4436854106227344
1994-06-30,-8.918181818181793,-2.6,-8.904767876918712,-0.013413941263081597
1994-07-31,-3.390909090909105,1.7,-8.82594843718742,5.435039346278316
1994-08-31,-8.658333333333331,-3.8,-8.74712899745613,0.08879566412279871
1994-09-30,-7.6727272727273,-3.1,-8.66830955772484,0.9955822849975391
1994-10-31,-7.672727272727272,-3.5,-8.589490117993549,0.9167628452662768
1994-11-30,-11.936363636363652,-7.6,-8.510670678262258,-3.4256929581013935
1994-12-31,-6.5,-2.3,-8.431851238530967,1.9318512385309674
1995-01-31,-9.58999999999999,-4.9,-8.353031798799677,-1.2369682012003125
1995-02-28,-7.88333333333334,-3.7,-8.274212359068386,0.39087902573504607
1995-03-31,-8.091666666666669,-4.0,-8.195392919337095,0.10372625267042679
1995-04-30,-9.725000000000023,-3.7,-8.116573479605805,-1.608426520394218
1995-05-31,-11.627272727272725,-4.0,-8.037754039874514,-3.5895186873982112
1995-06-30,-8.618181818181796,-2.3,-7.958934600143223,-0.6592472180385727
1995-07-31,-0.690909090909102,4.4,-7.880115160411933,7.189206069502831
1995-08-31,0.8416666666666544,5.7,-7.801295720680642,8.642962387347296
1995-09-30,-0.47272727272729753,4.1,-7.722476280949337,7.2497490082220395
1995-10-31,-2.3727272727272606,1.8,-7.643656841218046,5.270929568490786
1995-11-30,-1.2363636363636488,3.1,-7.564837401486756,6.328473765123107
1995-12-31,-2.8000000000000114,1.4,-7.486017961755465,4.686017961755454
1996-01-31,-4.489999999999995,0.2,-7.407198522024174,2.9171985220241794
1996-02-29,-2.4833333333333343,1.7,-7.328379082292884,4.845045748959549
1996-03-31,0.008333333333325754,4.1,-7.249559642561593,7.257892975894919
1996-04-30,0.8749999999999858,6.9,-7.170740202830302,8.045740202830288
1996-05-31,3.472727272727269,11.1,-7.0919207630990115,10.56464803582628
1996-06-30,2.9818181818182126,9.3,-7.013101323367721,9.994919505185933
1996-07-31,3.3090909090908838,8.4,-6.93428188363643,10.243372792727314
1996-08-31,4.141666666666666,9.0,-6.8554624439051395,10.997129110571805
1996-09-30,3.3272727272726996,7.9,-6.776643004173849,10.103915731446548
1996-10-31,-1.672727272727272,2.5,-6.697823564442558,5.025096291715286
1996-11-30,-2.9363636363636516,1.4,-6.619004124711267,3.682640488347616
1996-12-31,-1.8000000000000114,2.4,-6.540184684979977,4.740184684979965
1997-01-31,-4.6899999999999835,0.0,-6.461365245248686,1.7713652452487025
1997-02-28,-4.083333333333343,0.1,-6.382545805517381,2.2992124721840383
1997-03-31,1.2083333333333286,5.3,-6.3037263657860905,7.512059699119419
1997-04-30,-4.925000000000026,1.1,-6.2249069260548,1.2999069260547742
1997-05-31,-10.427272727272737,-2.8,-6.146087486323509,-4.2811852409492275
1997-06-30,-8.918181818181793,-2.6,-6.067268046592218,-2.8509137715895747
1997-07-31,-3.7909090909091105,1.3,-5.988448606860928,2.197539515951817
1997-08-31,-3.058333333333337,1.8,-5.909629167129637,2.8512958337963
1997-09-30,-3.6727272727273004,0.9,-5.830809727398346,2.158082454671046
1997-10-31,-1.5727272727272634,2.6,-5.751990287667056,4.179263014939792
1997-11-30,-4.836363636363643,-0.5,-5.673170847935765,0.8368072115721219
1997-12-31,-8.100000000000009,-3.9,-5.594351408204474,-2.5056485917955342
1998-01-31,-12.489999999999995,-7.8,-5.515531968473184,-6.974468031526811
1998-02-28,-28.88333333333334,-24.7,-5.436712528741893,-23.446620804591447
1998-03-31,-30.79166666666667,-26.7,-5.357893089010602,-25.43377357765607
1998-04-30,-31.02500000000002,-25.0,-5.2790736492793116,-25.74592635072071
1998-05-31,-35.227272727272734,-27.6,-5.200254209548021,-30.027018517724713
1998-06-30,-28.218181818181804,-21.9,-5.121434769816716,-23.09674704836509
1998-07-31,-29.79090909090911,-24.7,-5.042615330085425,-24.748293760823685
1998-08-31,-26.75833333333334,-21.9,-4.963795890354135,-21.794537442979205
1998-09-30,-24.87272727272729,-20.3,-4.884976450622844,-19.987750822104445
1998-10-31,-23.172727272727272,-19.0,-4.806157010891553,-18.36657026183572
1998-11-30,-15.936363636363652,-11.6,-4.7273375711602625,-11.209026065203389
1998-12-31,-12.100000000000009,-7.9,-4.648518131428972,-7.451481868571037
1999-01-31,-3.989999999999995,0.7,-4.569698691697681,0.5796986916976863
1999-02-28,1.8166666666666629,6.0,-4.4908792519663905,6.307545918633053
1999-03-31,6.208333333333329,10.3,-4.4120598122351,10.620393145568428
1999-04-30,1.47499999999998,7.5,-4.333240372503809,5.808240372503789
1999-05-31,1.0727272727272634,8.7,-4.254420932772518,5.327148205499782
1999-06-30,2.4818181818182126,8.8,-4.175601493041228,6.65741967485944
1999-07-31,-0.7909090909091105,4.3,-4.096782053309937,3.3058729624008265
1999-08-31,-6.158333333333331,-1.3,-4.017962613578646,-2.140370719754685
1999-09-30,-0.5727272727272918,4.0,-3.9391431738473557,3.366415901120064
1999-10-31,-4.172727272727272,0.0,-3.860323734116065,-0.31240353861120695
1999-11-30,-4.936363636363652,-0.6,-3.78150429438476,-1.1548593419788915
1999-12-31,-2.4000000000000057,1.8,-3.7026848546534694,1.3026848546534637
2000-01-31,-1.9899999999999949,2.7,-3.6238654149221787,1.6338654149221838
2000-02-29,-2.183333333333337,2.0,-3.545045975190888,1.361712641857551
2000-03-31,1.808333333333323,5.9,-3.4662265354595974,5.27455986879292
2000-04-30,1.97499999999998,8.0,-3.3874070957283067,5.362407095728287
2000-05-31,-1.2272727272727337,6.4,-3.308587655997016,2.0813149287242823
2000-06-30,-4.618181818181796,1.7,-3.2297682162657253,-1.3884136019160707
2000-07-31,-3.490909090909099,1.6,-3.1509487765344346,-0.33996031437466456
2000-08-31,-6.558333333333337,-1.7,-3.072129336803144,-3.486203996530193
2000-09-30,,,-2.9933098970718532,
2000-10-31,,,-2.9144904573405626,
2000-11-30,,,-2.835671017609272,
2000-12-31,,,-2.756851577877981,
2001-01-31,,,-2.6780321381466905,
2001-02-28,4.416666666666671,8.6,-2.5992126984154,7.015879365082071
2001-03-31,5.108333333333334,9.2,-2.520393258684095,7.628726592017429
2001-04-30,3.5749999999999744,9.6,-2.4415738189528042,6.016573818952779
2001-05-31,2.5727272727272634,10.2,-2.3627543792215135,4.935481651948777
2001-06-30,-0.9181818181817931,5.4,-2.283934939490223,1.3657531213084297
2001-07-31,-4.090909090909108,1.0,-2.205115499758932,-1.8857935911501755
2001-08-31,-2.9583333333333286,1.9,-2.1262960600276415,-0.8320372733056871
2001-09-30,-1.5727272727272918,3.0,-2.047476620296351,0.47474934756905895
2001-10-31,-4.372727272727261,-0.2,-1.9686571805650601,-2.4040700921622005
2001-11-30,-3.1363636363636402,1.2,-1.8898377408337694,-1.2465258955298708
2001-12-31,-5.0,-0.8,-1.8110183011024787,-3.1889816988975213
2002-01-31,-6.389999999999986,-1.7,-1.732198861371188,-4.657801138628798
2002-02-28,-0.6833333333333371,3.5,-1.6533794216398974,0.9700460883065603
2002-03-31,-0.1916666666666771,3.9,-1.5745599819086067,1.3828933152419296
2002-04-30,-2.9250000000000256,3.1,-1.495740542177316,-1.4292594578227096
2002-05-31,-7.127272727272725,0.5,-1.4169211024460253,-5.7103516248267
2002-06-30,-3.918181818181793,2.4,-1.3381016627147346,-2.5800801554670585
2002-07-31,2.2090909090908895,7.3,-1.259282222983444,3.4683731320743334
2002-08-31,1.74166666666666,6.6,-1.180462783252139,2.922129449918799
2002-09-30,-2.572727272727292,2.0,-1.1016433435208484,-1.4710839292064435
2002-10-31,-4.272727272727266,-0.1,-1.0228239037895577,-3.2499033689377086
2002-11-30,-0.3363636363636431,4.0,-0.944004464058267,0.6076408276946239
2002-12-31,1.1999999999999886,5.4,-0.8651850243269763,2.065185024326965
2003-01-31,,,-0.7863655845956856,
2003-02-28,0.3166666666666629,4.5,-0.7075461448643949,1.0242128115310578
2003-03-31,-2.2916666666666714,1.8,-0.6287267051331042,-1.6629399615335672
2003-04-30,-3.7250000000000227,2.3,-0.5499072654018136,-3.175092734598209
2003-05-31,1.472727272727269,9.1,-0.4710878256705229,1.943815098397792
2003-06-30,-3.318181818181799,3.0,-0.3922683859392322,-2.9259134322425666
2003-07-31,-3.890909090909105,1.2,-0.3134489462079415,-3.5774601447011634
2003-08-31,-0.3583333333333343,4.5,-0.23462950647665082,-0.12370382685668346
2003-09-30,-1.9727272727272975,2.6,-0.15581006674536013,-1.8169172059819374
2003-10-31,-0.5727272727272634,3.6,-0.07699062701406945,-0.495736645713194
2003-11-30,-0.036363636363645924,4.3,0.0018288127172212398,-0.038192449080867164
2003-12-31,1.6999999999999886,5.9,0.08064825244852614,1.6193517475514625
2004-01-31,2.410000000000011,7.1,0.15946769217981682,2.250532307820194
2004-02-29,3.4166666666666714,7.6,0.2382871319111075,3.178379534755564
2004-03-31,3.308333333333323,7.4,0.3171065716423982,2.9912267616909247
2004-04-30,-2.02500000000002,4.0,0.3959260113736889,-2.4209260113737088
2004-05-31,-2.9272727272727366,4.7,0.47474545110497957,-3.402018178377716
2004-06-30,3.9818181818182126,10.3,0.5535648908362703,3.4282532909819423
2004-07-31,2.509090909090901,7.6,0.6323843305675609,1.8767065785233399
2004-08-31,3.441666666666677,8.3,0.7112037702988516,2.7304628963678255
2004-09-30,4.427272727272694,9.0,0.7900232100301423,3.6372495172425516
2004-10-31,5.027272727272745,9.2,0.868842649761433,4.158430077511312
2004-11-30,3.2636363636363654,7.6,0.9476620894927237,2.3159742741436418
2004-12-31,-1.5,2.7,1.0264815292240144,-2.5264815292240144
2005-01-31,-0.0899999999999892,4.6,1.105300968955305,-1.1953009689552943
2005-02-28,-1.5833333333333428,2.6,1.1841204086865957,-2.7674537420199385
2005-03-31,-16.59166666666667,-12.5,1.2629398484178864,-17.854606515084555
2005-04-30,-12.625000000000014,-6.6,1.341759288149177,-13.966759288149191
2005-05-31,,,1.420578727880482,
2005-06-30,-3.318181818181799,3.0,1.4993981676117727,-4.8175799857935715
2005-07-31,-4.990909090909099,0.1,1.5782176073430634,-6.5691266982521626
2005-08-31,0.74166666666666,5.6,1.657037047074354,-0.915370380407694
2005-09-30,2.7272727272727053,7.3,1.7358564868056447,0.9914162404670606
2005-10-31,3.7272727272727337,7.9,1.8146759265369354,1.9125968007357983
2005-11-30,7.663636363636343,12.0,1.8934953662682261,5.770140997368117
2005-12-31,1.6999999999999886,5.9,1.9723148059995168,-0.2723148059995282
2006-01-31,3.010000000000005,7.7,2.0511342457308075,0.9588657542691976
2006-02-28,8.416666666666671,12.6,2.129953685462098,6.286712981204573
2006-03-31,8.808333333333323,12.9,2.208773125193389,6.599560208139934
2006-04-30,8.274999999999991,14.3,2.2875925649246796,5.987407435075312
2006-05-31,3.2727272727272805,10.9,2.3664120046559702,0.9063152680713102
2006-06-30,,,2.445231444387261,
2006-07-31,,,2.5240508841185516,
2006-08-31,0.5416666666666714,5.4,2.6028703238498423,-2.061203657183171
2006-09-30,-1.6727272727273004,2.9,2.681689763581147,-4.354417036308448
2006-10-31,1.2272727272727337,5.4,2.760509203312438,-1.5332364760397041
2006-11-30,-4.13636363636364,0.2,2.8393286430437286,-6.975692279407369
2006-12-31,-1.9000000000000057,2.3,2.9181480827750192,-4.818148082775025
2007-01-31,0.9100000000000108,5.6,2.99696752250631,-2.086967522506299
2007-02-28,-7.483333333333334,-3.3,3.0757869622376006,-10.559120295570935
2007-03-31,-4.591666666666669,-0.5,3.1546064019688913,-7.74627306863556
2007-04-30,-0.7250000000000227,5.3,3.233425841700182,-3.9584258417002047
2007-05-31,1.5727272727272634,9.2,3.3122452814314727,-1.7395180087042093
2007-06-30,4.481818181818213,10.8,3.3910647211627634,1.0907534606554492
2007-07-31,4.2090909090908895,9.3,3.469884160894054,0.7392067481968354
2007-08-31,4.441666666666677,9.3,3.5487036006253447,0.8929630660413324
2007-09-30,1.2272727272727053,5.8,3.6275230403566354,-2.40025031308393
2007-10-31,2.6272727272727394,6.8,3.706342480087926,-1.0790697528151867
2007-11-30,3.2636363636363654,7.6,3.785161919819217,-0.5215255561828513
2007-12-31,-3.4000000000000057,0.8,3.8639813595505075,-7.263981359550513
2008-01-31,-0.5899999999999892,4.1,3.942800799281798,-4.532800799281787
2008-02-29,-5.983333333333334,-1.8,4.021620239013103,-10.004953572346437
2008-03-31,-1.191666666666677,2.9,4.100439678744394,-5.292106345411071
2008-04-30,6.374999999999986,12.4,4.179259118475684,2.1957408815243014
2008-05-31,5.072727272727263,12.7,4.258078558206975,0.8146487145202883
2008-06-30,5.481818181818213,11.8,4.336897997938266,1.1449201838799468
2008-07-31,-0.4909090909090992,4.6,4.4157174376695565,-4.906626528578656
2008-08-31,-0.25833333333333997,4.6,4.494536877400847,-4.752870210734187
2008-09-30,-4.072727272727292,0.5,4.573356317132138,-8.64608358985943
2008-10-31,-4.172727272727272,0.0,4.6521757568634285,-8.8249030295907
2008-11-30,-3.036363636363646,1.3,4.730995196594719,-7.767358832958365
2008-12-31,,,4.80981463632601,
2009-01-31,3.210000000000022,7.9,4.888634076057301,-1.6786340760572784
2009-02-28,3.7166666666666544,7.9,4.967453515788591,-1.250786849121937
2009-03-31,5.50833333333334,9.6,5.046272955519882,0.462060377813458
2009-04-30,3.47499999999998,9.5,5.125092395251173,-1.6500923952511926
2009-05-31,-0.02727272727273089,7.6,5.203911834982463,-5.231184562255194
2009-06-30,-3.5181818181818016,2.8,5.282731274713754,-8.800913092895556
2009-07-31,1.5090909090909008,6.6,5.361550714445059,-3.852459805354158
2009-08-31,0.5416666666666714,5.4,5.44037015417635,-4.898703487509678
2009-09-30,-0.5727272727272918,4.0,5.51918959390764,-6.091916866634932
2009-10-31,-4.172727272727272,0.0,5.598009033638931,-9.770736306366203
2009-11-30,-4.536363636363646,-0.2,5.676828473370222,-10.213192109733868
2009-12-31,-3.200000000000003,1.0,5.755647913101512,-8.955647913101515
2010-01-31,3.510000000000005,8.2,5.834467352832803,-2.324467352832798
2010-02-28,-4.183333333333337,0.0,5.913286792564094,-10.09662012589743
2010-03-31,-5.891666666666666,-1.8,5.992106232295384,-11.88377289896205
2010-04-30,-3.125000000000014,2.9,6.070925672026675,-9.19592567202669
2010-05-31,-3.7272727272727337,3.9,6.149745111757966,-9.8770178390307
2010-06-30,3.181818181818201,9.5,6.2285645514892565,-3.0467463696710553
2010-07-31,7.309090909090884,12.4,6.307383991220547,1.0017069178703366
2010-08-31,4.841666666666654,9.7,6.386203430951838,-1.5445367642851835
2010-09-30,4.627272727272711,9.2,6.4650228706831285,-1.8377501434104175
2010-10-31,9.12727272727274,13.3,6.543842310414419,2.58343041685832
2010-11-30,5.963636363636354,10.3,6.622661750145724,-0.65902538650937
2010-12-31,12.799999999999983,17.0,6.701481189877015,6.098518810122968
2011-01-31,17.510000000000005,22.2,6.7803006296083055,10.7296993703917
2011-02-28,18.216666666666654,22.4,6.859120069339596,11.357546597327058
